PlayerName,Org,Level,Age,xFIP,K%,BB%,IP,GB%,ERA,K-BB%,playerId,fg_pos,fg_top_100,fg_org_rk,fg_fb,fg_sl,fg_cb,fg_ch,fg_cmd,fg_fv,FA/Team,mlb_top30,mlb_top30_rank,mlb_top30_scraped_date,mlb_top30_match_method,mlb_top30_match_score,mlb_player_url,mlb_top30_source_url,mlb_top30_org_slug,mlb_year,mlb_grades_json,mlb_blurb,pitcherlist_in_list,pitcherlist_org_rank,pitcherlist_match_method,pitcherlist_match_score,pitcherlist_blurb,pitcherlist_has_blurb,pitcherlist_blurb_article_date,pitcherlist_blurb_article_url,pitcherlist_blurb_scraped_date,pitcherlist_org_rank_pl,pitcherlist_blurb_pl,pitcherlist_has_blurb_pl,pitcherlist_blurb_article_date_pl,pitcherlist_blurb_article_url_pl,pitcherlist_blurb_scraped_date_pl,p1500_in_list,p1500_org_rank,p1500_scraped_date,p1500_match_method,p1500_match_score,p1500_source_url,p1500_org_slug,p1500_org_rank_p1500,p1500_scraped_date_p1500,p1500_source_url_p1500,p1500_org_slug_p1500,ps_AAA_Name,ps_AAA_Org,ps_AAA_Pos,ps_AAA_Age,ps_AAA_PA,ps_AAA_AB,ps_AAA_Pitches,ps_AAA_Tracked%,ps_AAA_wOBA,ps_AAA_Bat Speed,ps_AAA_Barrel %,ps_AAA_BB%,ps_AAA_Chase%,ps_AAA_EV,ps_AAA_Max EV,ps_AAA_50th% EV,ps_AAA_90th% EV,ps_AAA_Hard Hit%,ps_AAA_K%,ps_AAA_L°,ps_AAA_Whiff%,ps_AAA_Swing%,ps_AAA_Z-Swing%,ps_AAA_Z-Contact%,ps_AAA_SwStr%,ps_AAA_Pull Air%,ps_AAA_BA,ps_AAA_OBP,ps_AAA_SLG,ps_AAA_BABIP,ps_AAA_BB,ps_AAA_2B,ps_AAA_3B,ps_AAA_Hits,ps_AAA_HR,ps_AAA_K,ps_AAA_Swings,ps_AAA_Whiffs,ps_AAA_psStuff+,ps_AAA_Max Velo,ps_AAA_Barrel%,ibw_year,ibw_rank,ibw_blurb,ibw_url,ibw_match_method,ibw_match_score,xFIP_pct,K%_pct,BB%_pct,K-BB%_pct,SkillScore,_mlb_top30_rank_pct_rankscore,_pitcherlist_org_rank_pct_rankscore,_p1500_org_rank_pct_rankscore,_ibw_rank_pct_rankscore,RankSources,RankCoverage,RankScore,DynastyScore_65_35,SampleReliability,Proj_ETA_Bucket,AgeForLevel_Delta,AgeForLevel_Score,Proj_Confidence,Proj_Impact,Proj_Risk,Proj_SP_Prob,Proj_Role,Proj_DynastyUtility,_trend_key,trend_key_method
Juan Mejia,COL,MLB,24.0555555,3.482360619225921,0.37313433,0.11940299,16.1,0.4,3.857143607848733,0.25373134,23237,SIRP,,9,60 / 60,70 / 70,,40 / 50,30 / 40,45,FA,False,,,none,45.45454545454546,,,,,,,False,,none,43.47826086956522,,False,,,,,,,,,,False,,,none,52.17391304347826,,,,,,,Juan Mejia,COL,P,25.0,11.0,9.0,38.0,100.0,0.126,,,18.2,33.3,83.3,,,,33.3,27.3,12.0,25.0,42.105,47.8,72.7,10.5,,0.0,0.182,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,16.0,4.0,83.1,99.0,0.0,,,,,none,0,0.8549222797927462,0.9637305699481865,0.2901554404145078,0.8860103626943006,76.48,,,,,0,0.0,,76.48,0.4025,MLB,-2.9444444999999995,85.333334,10.0625,77.80800010000002,49.9375,0.5981749999999999,Mixed,46.60214184500001,23237,playerId
Jose Butto,NYM,MLB,26.3472222,3.6349070550455016,0.23684211,0.05263158,8.2,0.538461538,2.076922315112512,0.18421052999999998,23313,SP,,16,45 / 45,50 / 50,40 / 40,60 / 60,50 / 50,40,FA,False,,,none,47.61904761904761,,,,,,,False,,none,34.78260869565217,,False,,,,,,,,,,False,,,none,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.8134715025906736,0.35233160621761656,0.917098445595855,0.6373056994818653,67.9,,,,,0,0.0,,67.9,0.205,MLB,-0.6527777999999991,57.83333359999999,5.125,66.39000004,54.875,0.5843499999999999,Mixed,34.235916738,23313,playerId
Freddy Tarnok,OAK,NAN,25.6666666,4.285770809341796,0.26258993,0.11151079,68.2,0.447674418,3.2766995145482207,0.15107914000000003,23324,MIRP,,16,50 / 50,55 / 55,45 / 45,55 / 60,40 / 40,40,FA,False,,,none,46.15384615384615,,,,,,,False,,none,0.0,,False,,,,,,,,,,False,,,none,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.65,0.9,0.7,0.85,76.39,,,,,0,0.0,,76.39,1.0,Unknown,,,25.0,72.4315,35.0,0.5799999999999998,Mixed,42.344175,23324,playerId
Joey Cantillo,CLE,MLB,24.6,3.710549054048716,0.29605263,0.11184211,35.0,0.471910112,5.914285714285715,0.18421052,23335,SP,,12,50 / 50,40 / 45,55 / 55,60 / 60,35 / 45,40+,FA,False,,,none,50.0,,,,,,,True,10,fuzzy,100.0,,False,1/23/2025,https://pitcherlist.com/2025-cleveland-guardians-top-fantasy-baseball-prospects/,2026-01-30,10.0,,False,1/23/2025,https://pitcherlist.com/2025-cleveland-guardians-top-fantasy-baseball-prospects/,2026-01-30,False,,,none,0.0,,,,,,,Joey Cantillo,CLE,P,26.0,63.0,54.0,249.0,100.0,0.345,,,14.3,29.6,88.2,,,,44.4,28.6,5.1,30.5,42.169,45.6,73.0,12.9,,0.278,0.381,0.389,0.4,9.0,3.0,0.0,15.0,1.0,18.0,105.0,32.0,95.7,94.6,11.1,2025,123,"CLE, LHP, 25.3 – I’ve always had Cantillo as around a #4 upside type, and while I still have him pegged in that area, his performance in the majors showed he has the goods to beat that projection. He put up a 4.89 ERA (3.83 xERA) with a 27.0/9.2 K%/BB% in 38.2 IP. The 92.2 MPH fastball got hit hard, but it was able to miss bats with a 22% whiff%. The changeup was straight elite with a .207 xwOBA and 43.7% whiff%. The lesser used curve and slider also performed real well with above average xwOBA’s and bat missing ability. It led to a 31.1% whiff% overall, which is elite for a starter. The fastball is below average and the control is below average, which is why I’ve been hesitant to buy in, but proving he can miss that many bats on the MLB level is exciting. He doesn’t seem to have a rotation spot at the moment, but he can certainly win one, and I’m sure he’ll get plenty of innings regardless. I didn’t think I was going to like Cantillo a ton coming into this blurb, but I’m digging him. – 2025 Projection: 6/4.18/1.33/103 in 100 IP Prime Projection: 10/3.78/1.29/164 in 150 IP",https://www.imaginarybrickwall.com/top-500-mlb-prospects-rankings-for-2025-fantasy-baseball-dynasty-leagues/,exact,100,0.766839378238342,0.7461139896373057,0.37823834196891193,0.6321243523316062,65.23,,30.76923076923077,,75.93688362919131,2,0.5,48.54947403024325,59.39181591058514,0.875,MLB,-2.3999999999999986,78.79999999999998,51.875,65.51404477317554,28.125,0.5749999999999998,Mixed,51.397570147928995,23335,playerId
Nolan Hoffman,BAL,MLB,26.9583333,4.757044008779451,0.27361564,0.12052117,67.2,0.465116279,5.187191856260664,0.15309446999999998,23381,SIRP,,35,50 / 50,60 / 60,,30 / 40,45 / 55,35+,FA,False,,,none,46.15384615384615,,,,,,,False,,none,46.15384615384615,,False,,,,,,,,,,False,,,none,0.0,,,,,,,Nolan Hoffman,PHI,P,28.0,14.0,13.0,60.0,100.0,0.526,,,7.1,23.5,92.5,,,,50.0,21.4,4.4,28.0,41.667,65.4,82.4,11.7,,0.385,0.429,0.846,0.444,1.0,3.0,0.0,5.0,1.0,3.0,25.0,7.0,94.0,94.4,20.0,,,,,none,0,0.33160621761658027,0.616580310880829,0.27461139896373055,0.46632124352331605,42.06,,,,,0,0.0,,42.06,1.0,MLB,-0.04166670000000039,50.500000400000005,25.0,43.326000060000005,35.0,0.5199999999999998,Mixed,29.346700107000004,23381,playerId
Ricky Vanasco,LAD,AAA,25.7805555,4.2049366392954,0.31404959,0.16528926,28.1,0.5,4.764706416938604,0.14876033,23391,SIRP,,35,60 / 60,,45 / 60,,35 / 40,40,FA,False,,,none,51.85185185185186,,,,,,,False,,none,51.851851851851855,,False,,,,,,,,,,False,,,none,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.5630252100840336,0.865546218487395,0.12605042016806722,0.5966386554621849,55.56,,,,,0,0.0,,55.56,0.7025,0–1 yr,0.7805554999999984,40.63333400000002,17.5625,53.3210001,50.243054999999984,0.60215,Mixed,28.09715859500001,23391,playerId
Hunter Stratton,PIT,MLB,27.6861111,3.827754631795381,0.25490196,0.07843137,38.0,0.47,2.8421052631578947,0.17647058999999998,23455,SIRP,,20,50 / 50,60 / 60,,,60 / 60,40,FA,False,,,none,48.275862068965516,,,,,,,False,,none,66.66666666666666,,False,,,,,,,,,,False,,,none,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.7305699481865284,0.46113989637305697,0.7176165803108808,0.5854922279792746,62.87,,,,,0,0.0,,62.87,0.95,MLB,0.6861111000000015,41.76666679999998,23.75,59.70450001999999,43.111111000000015,0.5779999999999998,Mixed,33.503691718999995,23455,playerId
Keaton Winn,SFG,MLB,26.4277777,4.2814433266434095,0.23529412,0.07189542,32.1,0.515151515,7.237114113592768,0.1633987,23499,SP,,4,60 / 60,45 / 45,,,50 / 50,45+,NEP,False,,,none,57.14285714285714,,,,,,,False,,none,46.15384615384615,,False,,,,,,,,,,False,,,none,57.14285714285714,,,,,,,Keaton Winn,SFG,P,27.0,23.0,20.0,97.0,100.0,0.33,,,8.7,35.0,82.3,,,,50.0,43.5,'-5.5,34.0,51.546,55.8,72.1,17.5,,0.25,0.348,0.4,0.5,2.0,1.0,1.0,5.0,0.0,10.0,50.0,17.0,102.1,97.6,25.0,,,,,none,0,0.47150259067357514,0.33678756476683935,0.772020725388601,0.5077720207253886,50.69,,,,,0,0.0,,50.69,0.8025,MLB,-0.5722223,56.8666676,20.0625,51.61650014,39.9375,0.5720999999999998,Mixed,32.622633583,23499,playerId
Ben Brown,CHC,MLB,24.875,4.129985574355793,0.21428571,0.04081633,23.1,0.424657534,3.4714290443732456,0.17346938,23590,SIRP,,12,60 / 60,,70 / 70,,40 / 45,45,FA,False,,,none,56.00000000000001,,,,,,,False,,none,56.0,,False,,,,,,,,,,False,,,none,63.1578947368421,,,,,,,Ben Brown,CHC,P,26.0,58.0,55.0,218.0,100.0,0.416,,,3.4,29.1,96.6,,,,61.1,22.4,13.5,28.7,49.541,56.4,76.1,14.2,,0.345,0.362,0.636,0.415,2.0,10.0,0.0,19.0,2.0,13.0,108.0,31.0,100.3,97.3,22.2,,,,,none,0,0.5803108808290156,0.19689119170984457,0.927461139896373,0.5595854922279793,54.75,,,,,0,0.0,,54.75,0.5775,MLB,-2.125,75.5,14.4375,57.8625,45.5625,0.5630999999999999,Mixed,37.191250000000004,23590,playerId
Josh Walker,NYM,AAA,29.6472222,4.506010915691985,0.23611111,0.10648148,49.2,0.478260869,4.530201052326417,0.12962963,23617,SIRP,,19,55 / 55,,60 / 60,40 / 40,50 / 50,40,FA,False,,,none,45.45454545454546,,,,,,,False,,none,45.45454545454545,,False,,,,,,,,,,False,,,none,0.0,,,,,,,Josh Walker,BAL,P,31.0,29.0,25.0,108.0,100.0,0.301,,,10.3,36.0,87.1,,,,20.0,20.7,28.0,31.0,53.704,59.0,77.6,16.7,,0.2,0.31,0.36,0.222,3.0,1.0,0.0,5.0,1.0,6.0,58.0,18.0,90.7,94.3,0.0,,,,,none,0,0.4201680672268907,0.47058823529411764,0.5210084033613445,0.4957983193277311,46.92,,,,,0,0.0,,46.92,1.0,0–1 yr,4.647222200000002,0.0,25.0,39.882000000000005,60.0,0.6199999999999999,Mixed,13.946900000000003,23617,playerId
Braxton Ashcraft,PIT,MLB,24.8027777,3.698836359058176,0.25531915,0.08085106,52.0,0.50340136,5.019230930322026,0.17446809,23793,SP,,6,50 / 50,70 / 70,55 / 55,,40 / 50,45+,FA,False,,,none,48.484848484848484,,,,,,,False,,none,42.42424242424242,,False,,,,,,,,,,False,,,none,0.0,,,,,,,Braxton Ashcraft,PIT,P,26.0,16.0,16.0,57.0,100.0,0.276,,,0.0,39.3,89.4,,,,41.7,25.0,1.1,27.3,57.895,75.9,81.8,15.8,,0.313,0.313,0.313,0.417,0.0,0.0,0.0,5.0,0.0,4.0,33.0,9.0,105.3,97.1,0.0,2025,112,"PIT, RHP, 25.6 – I love Ashcraft when healthy, but his elbow health is a major question mark headed into the off-season with bright red warning signs flashing. He underwent Tommy John surgery in 2022, and when he returned in 2023, his stuff looked electric in 52.2 IP. He again looked electric in the first half of 2024 with a 2.84 ERA and 25.8/4.0 K%/BB% in 73 IP at Double-A and Triple-A. But the elbow problems returned after his July 6th start, hitting the IL until August 30th. His stuff was way down in that one outing and then he hit the IL again with “a recurrent right forearm injury.” As much as I love the mid to upper 90’s fastball, the plus to double plus slider, plus control, size (6’5”), and pitch mix (he also throws a good changeup and curve), I can’t ignore the very major injury risk. It could end up landing him in the bullpen eventually, or very early into 2025 if he has problems ramping up. If I were to ignore the injury risk, I can see ranking him much higher than this, so this placement factors in a healthy dose of risk. – 2025 Projection: 2/4.10/1.28/45 in 50 IP Prime Projection: 8/3.72/1.17/130 in 130 IP",https://www.imaginarybrickwall.com/top-500-mlb-prospects-rankings-for-2025-fantasy-baseball-dynasty-leagues/,exact,100,0.7772020725388601,0.46632124352331605,0.6787564766839378,0.5699481865284974,63.44,,,,78.10650887573965,1,0.25,60.53254437869822,62.42239053254437,1.0,MLB,-2.1972223,76.3666676,40.0,65.07371729976332,30.0,0.6399999999999999,Mixed,48.056506304893496,23793,playerId
Omar Cruz,SDP,NAN,25.4944444,5.789756834664693,0.22682927,0.13902439,90.0,0.348,4.700000099605986,0.08780488,23875,MIRP,,19,50 / 50,40 / 40,45 / 45,60 / 60,55 / 60,40,FA,False,,,none,63.63636363636363,,,,,,,False,,none,63.63636363636363,,False,,,,,,,,,,False,,,none,63.63636363636363,,,,,,,Omar Cruz,SDP,P,26.0,31.0,28.0,111.0,100.0,0.377,,,6.5,27.8,89.2,,,,30.4,16.1,9.9,19.6,50.45,71.9,82.9,9.9,,0.357,0.387,0.5,0.417,2.0,4.0,0.0,10.0,0.0,5.0,56.0,11.0,97.4,94.1,4.3,,,,,none,0,0.30000000000000004,0.6,0.5,0.6,47.78,,,,,0,0.0,,47.78,1.0,Unknown,,,25.0,48.113,35.0,0.5199999999999998,Mixed,31.400850000000005,23875,playerId
Randy Rodriguez,SFG,MLB,24.8861111,4.790880890128756,0.2826087,0.10869565,10.1,0.4,1.7419360197547236,0.17391304999999999,23974,SIRP,,11,60 / 65,60 / 60,,40 / 45,40 / 40,40+,FA,False,,,none,66.66666666666667,,,,,,,False,,none,75.0,,False,,,,,,,,,,False,,,none,55.172413793103445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.3160621761658031,0.6787564766839378,0.40414507772020725,0.5647668393782384,47.78,,,,,0,0.0,,47.78,0.2525,MLB,-2.113888899999999,75.36666679999999,6.3125,51.918000019999994,53.6875,0.5125249999999999,Mixed,31.645808368999994,23974,playerId
Ronny Henriquez,MIN,MLB,24.0944444,4.074617267932211,0.26666667,0.06666667,7.0,0.421052631,5.142857142857143,0.2,24094,MIRP,,27,50 / 50,,,55 / 60,40 / 50,40,FA,False,,,none,60.0,,,,,,,False,,none,44.44444444444444,,False,,,,,,,,,,False,,,none,0.0,,,,,,,Ronny Henriquez,MIA,P,25.0,30.0,28.0,125.0,100.0,0.38,,,6.7,45.2,93.6,,,,58.3,26.7,14.4,32.4,56.8,62.7,75.0,18.4,,0.25,0.3,0.607,0.235,2.0,1.0,0.0,7.0,3.0,8.0,71.0,23.0,108.2,97.0,33.3,,,,,none,0,0.6113989637305699,0.5699481865284974,0.8367875647668394,0.7616580310880829,67.5,,,,,0,0.0,,67.5,0.175,MLB,-2.9055555999999996,84.8666672,4.375,70.10500008,55.625,0.5469999999999999,Mixed,41.051833476,24094,playerId
Luis Peralta,PIT,MLB,23.55,5.210446778338381,0.28699552,0.13901345,43.2,0.406504065,9.068701233760311,0.14798207,24203,SIRP,,25,55 / 60,55 / 60,,,45 / 55,40,FA,False,,,none,48.0,,,,,,,False,,none,48.0,,False,,,,,,,,,,False,,,none,0.0,,,,,,,Luis Peralta,COL,P,25.0,41.0,38.0,174.0,100.0,0.372,,,7.3,22.4,94.5,,,,60.9,31.7,5.4,32.9,48.851,65.4,74.3,16.1,,0.316,0.366,0.5,0.458,3.0,2.0,1.0,12.0,1.0,13.0,85.0,28.0,83.9,96.1,8.7,,,,,none,0,0.17098445595854928,0.7046632124352331,0.1295336787564767,0.44559585492227977,35.58,,,,,0,0.0,,35.58,1.0,MLB,-3.4499999999999993,91.39999999999999,25.0,43.952999999999996,35.0,0.5199999999999998,Mixed,37.80884999999999,24203,playerId
Kai-Wei Teng,SFG,MLB,25.6472222,3.3975160289983286,0.37301587,0.08730159,61.0,0.410852713,3.39344262295082,0.28571428000000004,24282,SIRP,,33,45 / 45,60 / 60,45 / 45,40 / 40,40 / 40,35+,FA,False,,,none,50.0,,,,,,,False,,none,41.37931034482759,,False,,,,,,,,,,False,,,none,50.0,,,,,,,Kai-Wei Teng,SFG,P,27.0,12.0,12.0,47.0,100.0,0.0,,,0.0,37.5,82.6,,,,0.0,41.7,27.5,30.4,48.936,51.3,70.0,14.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,7.0,76.0,94.6,0.0,,,,,none,0,0.8756476683937824,0.9585492227979274,0.6321243523316062,0.9430051813471503,85.58,,,,,0,0.0,,85.58,1.0,MLB,-1.3527777999999984,66.23333359999998,25.0,82.67800003999999,35.0,0.6399999999999999,Mixed,50.20176673799999,24282,playerId
Luinder Avila,KCR,MLB,22.925,3.8344705431995982,0.28158845,0.10108303,65.1,0.470238095,4.683673834016281,0.18050541999999997,24452,SP,,14,50 / 55,45 / 50,50 / 60,40 / 50,30 / 45,40+,FA,True,14.0,2026-01-30,exact,100.0,https://www.mlb.com/milb/prospects/2025/royals/luinder-avila-679883,https://www.mlb.com/milb/prospects/2025/royals/,royals,2025.0,"{""Fastball"": 55, ""Curveball"": 60, ""Changeup"": 45, ""Control"": 45, ""Overall"": 45}","The Royals signed a 16-year-old Avila out of Venezuela during the 2018 international signing period. Ever since, it’s been steady progress for the now-23-year-old who spent most of the 2024 season at Double-A before making one Triple-A start. Avila posted a 1.37 WHIP over 19 starts for Northwest Arkansas. It was the first time since 2022 that he didn’t throw over 100 innings, as he missed about six weeks with a minor oblique injury. In five games (three starts) in the Arizona Fall League, Avila posted a 3.07 ERA with 17 strikeouts and eight walks in 14 2/3 innings. The Royals added him to their 40-man roster to protect him from the Rule 5 Draft in November. Last year marked the first time Avila missed significant time; he’s been a durable young pitcher for the Royals, and those innings don’t go unnoticed. Avila's comfort zone with his fastball is 94-95 mph with flashes of the upper 90s, and the pitch has natural cut and ride. To help him command the armside of the plate, Avila introduced a two-seamer that is about the same velo as his four-seamer. His 80-82 mph curveball has become a true weapon with high spin and impressive depth; he's gone to it more in 2025 than his four-seamer. A fringe-average changeup rounds out Avila’s arsenal, a pitch he’s still developing with a focus on backing off the 89-91 mph velocity. Avila has near-average command but hides the ball well in his delivery, and as he’s grown, his presence on the mound has gotten stronger. Now that he’s on the 40-man, Avila could make his big league debut at some point in 2025. He needs more development time in Omaha, particularly with his changeup and command, but will be part of the Triple-A depth after dealing with a right shoulder impingement earlier in the summer. Avila will continue to start but might be someone whom the Royals can rely on in different roles depending on need for a long reliever or a swingman. Last Prospect 13 Felix Arronde Next Prospect 15 Michael Lombardi Royals Prospect Headlines Led by OF Gomez, Royals continue to make waves in international market January 15, 2026 Potential solution to KC's offensive needs? Caglianone and Jensen December 22, 2025 Royals protect top prospects Kudrna, Zobac from Rule 5 Draft November 18, 2025 Royals prospect Vazquez takes Top 100 prospect deep November 1, 2025 How are the Royals' prospects faring in the Fall League? October 24, 2025 Royals No. 2 prospect Mitchell shatters all kinds of marks with 116.5 mph AFL homer October 24, 2025 Thes",False,,none,46.15384615384615,,False,,,,,,,,,,True,7,2026-01-25,fuzzy,100.0,https://www.prospects1500.com/top-50-lists/kansas-city-royals-top-50-prospects-2026/,,7.0,2026-01-25,https://www.prospects1500.com/top-50-lists/kansas-city-royals-top-50-prospects-2026/,,Luinder Avila,KCR,P,24.0,23.0,21.0,97.0,100.0,0.284,,,8.7,32.4,79.1,,,,28.6,30.4,7.4,34.9,44.33,50.8,78.1,15.5,,0.238,0.304,0.333,0.357,2.0,2.0,0.0,5.0,0.0,7.0,43.0,15.0,101.1,98.5,28.6,,,,,none,0,0.7253886010362695,0.6632124352331606,0.4870466321243523,0.6010362694300518,63.44,50.0,,80.64516129032258,,2,0.5,52.26814516129031,59.529850806451606,1.0,MLB,-4.074999999999999,98.89999999999999,55.0,67.58595524193548,25.0,0.5799999999999998,Mixed,57.443679858870965,24452,playerId
Justin Martinez,ARI,MLB,22.9833333,2.7486113167745945,0.34146341,0.07317073,10.2,0.681818181,5.062498491257879,0.26829268,24453,SIRP,,14,60 / 65,45 / 50,,,30 / 40,40+,FA,False,,,none,50.0,,,,,,,False,,none,50.0,,False,,,,,,,,,,False,,,none,0.0,,,,,,,Justin Martinez,ARI,P,24.0,35.0,31.0,155.0,100.0,0.287,,,8.6,30.5,87.9,,,,31.2,37.1,'-8.1,41.9,47.436,66.2,69.4,19.9,,0.226,0.314,0.323,0.389,3.0,1.0,1.0,7.0,0.0,13.0,74.0,31.0,113.4,103.5,6.2,,,,,none,0,0.9585492227979274,0.9015544041450777,0.7461139896373057,0.917098445595855,88.86,,,,,0,0.0,,88.86,0.255,MLB,-4.016666699999998,98.20000039999998,6.375,90.26100006,53.625,0.58785,Mixed,53.488700107,24453,playerId
Carlos Duran,LAD,AAA,22.9833333,6.064376009381935,0.22847682,0.18211921,64.2,0.413173652,5.010309918728356,0.046357609999999994,24458,SIRP,,22,60 / 60,60 / 70,45 / 50,40 / 45,30 / 40,40+,FA,False,,,none,59.25925925925925,,,,,,,False,,none,59.25925925925926,,False,,,,,,,,,,False,,,none,0.0,,,,,,,Carlos Duran,LAD,P,24.0,8.0,7.0,30.0,100.0,0.305,,,0.0,33.3,75.6,,,,20.0,25.0,'-13.0,20.0,50.0,54.2,84.6,10.0,,0.286,0.286,0.429,0.4,0.0,1.0,0.0,2.0,0.0,2.0,15.0,3.0,107.9,96.5,0.0,,,,,none,0,0.054621848739495826,0.3739495798319328,0.08823529411764708,0.07983193277310924,15.5,,,,,0,0.0,,15.5,1.0,0–1 yr,-2.0166666999999983,74.20000039999998,25.0,24.305000059999998,35.0,0.5599999999999998,Mixed,25.527250106999993,24458,playerId
Carlos Duran,LAD,AAA,22.9833333,6.064376009381935,0.22847682,0.18211921,64.2,0.413173652,5.010309918728356,0.046357609999999994,24458,SIRP,,22,60 / 60,60 / 70,45 / 50,40 / 45,30 / 40,40+,FA,False,,,none,59.25925925925925,,,,,,,False,,none,59.25925925925926,,False,,,,,,,,,,False,,,none,0.0,,,,,,,Carlos Duran,LAD,P,24.0,8.0,7.0,30.0,100.0,0.305,,,0.0,33.3,75.6,,,,20.0,25.0,'-13.0,20.0,50.0,54.2,84.6,10.0,,0.286,0.286,0.429,0.4,0.0,1.0,0.0,2.0,0.0,2.0,15.0,3.0,107.9,96.5,0.0,,,,,none,0,0.054621848739495826,0.3739495798319328,0.08823529411764708,0.07983193277310924,15.5,,,,,0,0.0,,15.5,1.0,0–1 yr,-2.0166666999999983,74.20000039999998,25.0,24.305000059999998,35.0,0.5599999999999998,Mixed,25.527250106999993,24458,playerId
Simeon Woods Richardson,MIN,MLB,23.825,4.172639307974352,0.24096386,0.06626506,37.2,0.419642857,4.30088568170694,0.1746988,24494,SP,,20,45 / 45,50 / 50,50 / 50,45 / 50,55 / 60,40,FA,False,,,none,47.36842105263158,,,,,,,False,,none,38.888888888888886,,False,,,,,,,,,,False,,,none,0.0,,,,,,,Simeon Woods Richardson,MIN,P,25.0,70.0,65.0,264.0,100.0,0.32,,,7.1,20.6,87.7,,,,37.9,18.6,16.2,25.2,49.621,59.7,77.8,12.5,,0.277,0.329,0.4,0.32,5.0,2.0,0.0,18.0,2.0,13.0,131.0,33.0,93.0,94.2,10.3,,,,,none,0,0.5595854922279793,0.38860103626943004,0.844559585492228,0.5751295336787565,57.8,,,,,0,0.0,,57.8,0.93,MLB,-3.1750000000000007,88.10000000000001,23.25,62.345000000000006,36.75,0.5771999999999998,Mixed,44.81275000000001,24494,playerId
Lyon Richardson,CIN,AAA,24.5166666,4.029675366481145,0.23595506,0.08988764,42.0,0.474137931,3.642857142857143,0.14606742,24581,MIRP,,14,55 / 55,45 / 45,50 / 50,60 / 60,40 / 40,40,FA,False,,,none,51.85185185185186,,,,,,,False,,none,44.44444444444444,,False,,,,,,,,,,False,,,none,0.0,,,,,,,Lyon Richardson,CIN,P,25.0,42.0,38.0,183.0,100.0,0.322,,,7.1,30.4,92.0,,,,54.5,23.8,10.8,24.1,45.355,56.7,81.4,10.9,,0.263,0.333,0.395,0.333,3.0,2.0,0.0,10.0,1.0,10.0,83.0,20.0,92.2,97.8,4.5,,,,,none,0,0.6470588235294117,0.46218487394957986,0.7478991596638656,0.5630252100840336,60.41,,,,,0,0.0,,60.41,1.0,0–1 yr,-0.48333339999999936,55.80000079999999,25.0,59.71850012,35.0,0.6199999999999999,Mixed,37.783325214,24581,playerId
Jonathan Bowlan,KCR,MLB,27.6472222,3.4965040389274917,0.30337079,0.08426966,44.1,0.490566037,2.8421054669506005,0.21910113,24607,SP,,39,55 / 55,55 / 55,50 / 50,40 / 40,55 / 55,35+,FA,False,,,none,57.14285714285714,,,,,,,False,,none,43.47826086956522,,False,,,,,,,,,,False,,,none,57.14285714285714,,,,,,,Jonathan Bowlan,PHI,P,29.0,36.0,32.0,141.0,100.0,0.279,,,11.1,30.5,80.7,,,,10.0,25.0,7.8,29.2,51.064,65.9,72.2,14.9,,0.219,0.306,0.313,0.304,4.0,3.0,0.0,7.0,0.0,9.0,72.0,21.0,103.1,97.6,0.0,,,,,none,0,0.8497409326424871,0.7823834196891192,0.6476683937823835,0.8341968911917098,78.35,,,,,0,0.0,,78.35,1.0,MLB,0.6472222000000016,42.23333359999998,25.0,72.93250004,41.472222000000016,0.6399999999999999,Mixed,40.04545843799999,24607,playerId
Victor Vodnik,COL,MLB,24.7916666,3.9951364116034815,0.25641026,0.05128205,9.0,0.384615384,5.9999999205271415,0.20512821,24614,SIRP,,30,70 / 70,45 / 45,,50 / 55,35 / 35,40,FA,False,,,none,50.0,,,,,,,False,,none,50.0,,False,,,,,,,,,,False,,,none,50.0,,,,,,,Victor Vodnik,COL,P,26.0,31.0,30.0,121.0,100.0,0.35,,,3.2,32.2,86.8,,,,33.3,25.8,12.4,30.6,51.24,69.4,79.1,15.7,,0.3,0.323,0.5,0.381,1.0,1.0,1.0,9.0,1.0,8.0,62.0,19.0,108.0,100.3,9.5,,,,,none,0,0.6580310880829016,0.47668393782383417,0.9222797927461139,0.7823834196891192,68.71,,,,,0,0.0,,68.71,0.225,MLB,-2.208333400000001,76.50000080000001,5.625,69.87850012,54.375,0.5489999999999999,Mixed,39.714075214000005,24614,playerId
